user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,t_101,t_102,t_103,t_104,t_105,t_106,t_107,t_108,t_109,t_110,t_111,t_112,t_113,t_114,t_115,t_116,t_117,t_118,t_119,t_120,t_121,t_122,t_123,t_124,t_125,t_126,t_127,t_128,t_129,t_130
68,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.99907035,-0.9987363,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,0.9996414,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555,-0.99838555
69,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.82534105,-0.99949694,-0.99949694,-0.99949694,-0.99949694,-0.99884474,-0.99884474,-0.99884474,-0.99884474,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,-0.9982508,0.99921346,0.99921346,0.99921346,0.99921346,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026,-0.8160026
70,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.9981996,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.99501604,-0.7605954,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9964457,-0.9981621
71,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9956078,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.9790084,-0.998995,-0.998995,-0.998995,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343,-0.99906343
72,-0.999403,-0.999403,-0.999403,-0.999403,-0.999403,-0.999403,-0.999403,-0.999403,-0.999403,-0.999403,-0.999403,-0.99921346,-0.99921346,-0.99921346,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.98759836,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9401253,-0.9931108,-0.9931108,-0.9931108,-0.9931108,-0.9931108,-0.9931108,-0.9931108,-0.9931108,-0.9931108,-0.9931108
73,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,0.99710685,-0.997221,-0.997221,0.9761779,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.9962475,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256,-0.99881256
74,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.9995832,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,-0.99981886,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,0.9831686,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335,-0.999335
75,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.9996087,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.95012534,-0.9991534,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,-0.9971551,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028,0.9980028
76,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,-0.7977192,0.9977094,0.9977094,0.9977094,0.9977094,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.99013674,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226,0.97700226
77,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.99779296,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9184753,-0.9996152,-0.9996152,-0.9996152,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,0.6881675,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777,-0.99883777
78,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9979347,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9975908,0.9998266,0.9998266,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365,0.99975365
79,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,-0.99919003,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.57015073,0.9988877,-0.99956053,-0.99808204,-0.99808204,-0.99808204
80,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.9844354,-0.8527173,-0.8527173,-0.8527173,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,0.939693,-0.99914956,-0.99914956,-0.99914956,-0.99914956,-0.99914956,-0.99914956,0.95307416,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055,0.67645055
81,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.98268676,-0.9976464,0.8880439,-0.99981207,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.98869705,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538,-0.9898538
82,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9408172,-0.9955136,-0.9955136,-0.9955136,-0.9955136,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,-0.71818095,0.5151188,0.5151188,0.5151188,0.5151188,0.5151188,0.5151188,0.5151188,0.5151188,0.5151188,0.5151188,0.5151188,0.5151188,0.5151188
