user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13
429,-0.7405311,-0.7405311,-0.7405311,-0.7405311,-0.7405311,-0.7405311,-0.7405311,-0.7405311,-0.9853495,-0.9853495,-0.9853495,-0.9853495,-0.9853495,-0.9853495
430,-0.9823638,-0.9823638,-0.9823638,-0.9823638,-0.9823638,-0.9823638,-0.9823638,-0.9823638,-0.9823638,-0.99969614,-0.99969614,-0.99969614,-0.99969614,-0.99969614
431,0.99955386,0.99955386,-0.9981199,-0.9981199,-0.9981199,-0.9981199,-0.9981199,-0.9981199,-0.9981199,-0.9981199,-0.9981199,-0.9981199,0.9972486,0.9972486
432,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048,0.9998048
433,-0.8121756,-0.8121756,-0.8121756,-0.9798972,-0.9798972,-0.9798972,-0.9798972,-0.9798972,-0.9798972,-0.9934524,-0.9934524,-0.9934524,-0.9934524,-0.9934524
434,-0.9921422,-0.9991278,-0.9991278,-0.9991278,-0.9991278,-0.9991278,-0.9991278,-0.9991278,-0.9991278,-0.9996469,-0.9996469,-0.9996469,-0.9996469,-0.9996469
435,-0.9997985,-0.9997985,-0.9997985,-0.9997985,-0.9997985,-0.9997985,-0.9997985,-0.9997985,-0.9997985,-0.99528056,-0.99528056,-0.99528056,-0.99528056,-0.99528056
436,-0.9997855,-0.9997855,-0.9997855,-0.9997855,-0.9997855,-0.9997855,-0.9997855,-0.9997855,-0.9997855,0.62668175,0.62668175,-0.9836648,-0.9836648,-0.9836648
437,-0.9977271,-0.9977271,-0.9977271,-0.9977271,-0.9977271,-0.9977271,-0.9977271,-0.9850996,-0.9850996,-0.9850996,-0.9993205,-0.9993205,-0.9993205,-0.9993205
438,-0.9959912,-0.9959912,-0.9959912,-0.9959912,-0.9959912,-0.9959912,-0.9959912,-0.9959912,-0.9959912,-0.9959912,-0.9959912,-0.9959912,-0.9959912,0.999323
439,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353,-0.9983353
440,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389,-0.9996389
441,0.9811513,0.9811513,-0.9994611,-0.9994611,-0.9994611,-0.9994611,-0.9994611,-0.9994611,-0.9994611,-0.9994611,-0.9994611,-0.9994611,-0.9994611,-0.9994611
442,-0.86353886,-0.9881941,0.99626154,0.99626154,0.99626154,0.99626154,0.99626154,0.99626154,0.99626154,0.99626154,0.99626154,0.99626154,0.99626154,0.99626154
443,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651,-0.9990651
444,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984,-0.9991984
445,-0.9993554,-0.9993554,-0.9996977,-0.9996977,-0.9996977,-0.9996977,-0.9996977,-0.9996977,-0.9996977,-0.9996977,-0.9996977,-0.9996977,-0.9996977,-0.9996977
446,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622,-0.9973622
447,-0.9995913,-0.9995913,-0.9995913,-0.9995913,-0.9995913,-0.9995913,-0.9995913,-0.9995913,-0.9995913,-0.9995913,-0.9995913,-0.9992982,-0.9992982,-0.9992982
448,-0.9948906,-0.9948906,-0.9948906,-0.9948906,-0.9948906,-0.9948906,-0.9948906,-0.9948906,-0.9948906,-0.9948906,-0.9948906,-0.9948906,-0.9264061,-0.9264061
449,0.9706993,0.9706993,0.9706993,0.9706993,0.9706993,0.9706993,0.9706993,0.9706993,0.9706993,0.9706993,0.9706993,-0.9992507,-0.9992507,-0.9992507
450,-0.99861383,-0.99861383,-0.99861383,-0.99861383,-0.99861383,-0.99861383,-0.99861383,-0.99861383,-0.99861383,-0.99687827,-0.99687827,-0.9987105,-0.9987105,-0.9987105
451,0.99800545,0.99800545,0.99800545,0.99800545,0.99800545,0.99800545,0.99800545,0.99800545,0.99800545,0.99800545,0.99800545,0.99800545,0.99800545,-0.99979526
452,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013,-0.99369013
453,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997,-0.99720997
454,0.99847394,0.99847394,0.99847394,0.99847394,0.99847394,0.99847394,0.99847394,0.99847394,0.99847394,0.99847394,-0.99756145,-0.99756145,-0.99756145,-0.99756145
455,-0.9997297,-0.9997297,-0.9997297,-0.9997297,-0.9997297,-0.9997297,-0.9997297,-0.9997297,-0.9997297,-0.99871767,-0.99871767,-0.99871767,-0.99871767,0.9982889
456,-0.99905986,-0.99905986,-0.99905986,-0.99905986,-0.99905986,-0.99905986,-0.99905986,-0.99905986,-0.99905986,-0.99905986,-0.6318508,-0.6318508,-0.6318508,-0.6318508
457,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325,-0.99743325
458,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386,-0.9964386
459,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592,-0.9978592
460,-0.99906987,-0.99906987,-0.99906987,-0.99906987,-0.99906987,-0.99906987,-0.99906987,-0.99906987,-0.99906987,-0.99906987,-0.99906987,-0.99906987,-0.9986546,-0.9986546
461,0.918197,0.918197,0.918197,0.918197,0.918197,0.918197,0.918197,0.918197,0.918197,0.918197,0.918197,0.918197,-0.9930369,-0.9930369
462,-0.9982303,-0.9982303,-0.9982303,-0.9982303,-0.9982303,-0.9982303,-0.9995229,-0.9995229,-0.9995229,-0.9995229,-0.9995229,-0.9995229,-0.9995229,-0.9995229
463,-0.98790747,-0.98790747,-0.98790747,-0.98790747,-0.98790747,-0.98790747,-0.98790747,-0.98790747,-0.98790747,-0.99162734,-0.99162734,-0.99162734,-0.99162734,-0.99162734
464,-0.99935836,-0.99935836,-0.99935836,-0.99935836,-0.99935836,-0.99935836,-0.99935836,-0.99935836,-0.99935836,-0.99935836,-0.99935836,-0.98003197,-0.98003197,-0.98003197
465,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147,-0.99928147
466,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571,0.9997571
467,-0.9990538,-0.9990538,-0.997601,-0.997601,-0.997601,-0.997601,-0.997601,-0.997601,-0.997601,-0.997601,-0.997601,-0.997601,-0.997601,-0.9988154
468,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.99483997,-0.9984267
469,0.99903095,0.99903095,0.99903095,0.99903095,0.99903095,0.99903095,0.99903095,0.99903095,0.99903095,0.99903095,0.99903095,0.99903095,-0.86818606,-0.86818606
470,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485,-0.99953485
471,-0.9996954,-0.9996954,-0.9996954,-0.9996954,-0.9996954,-0.9996954,-0.9996954,-0.9996954,-0.9996954,-0.9996954,-0.9998023,-0.9998023,-0.9998023,0.922742
472,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316,-0.9993316
473,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204,-0.99944204
474,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326,-0.999326
475,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099,0.9993099
476,-0.9984597,-0.9984597,-0.9984597,-0.9984597,-0.9984597,-0.9984597,-0.9984597,-0.9984597,-0.9984597,-0.9984597,-0.99475515,-0.99475515,-0.99475515,-0.99475515
477,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134,0.9934134
478,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967,-0.99799967
479,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388,-0.9990388
480,-0.9990177,-0.9990177,-0.9990177,-0.9990177,-0.9990177,-0.9990177,-0.9990177,-0.9990177,-0.9990177,-0.9990177,-0.9990177,-0.98602897,-0.98602897,-0.98602897
481,-0.99899143,-0.99899143,-0.99899143,-0.99899143,-0.99899143,-0.99899143,-0.99899143,-0.99899143,-0.99899143,-0.99899143,-0.99598616,-0.99598616,-0.99598616,-0.99598616
482,-0.9730076,-0.9730076,-0.9730076,-0.9730076,-0.9730076,-0.9730076,-0.9730076,-0.9730076,-0.9730076,-0.9730076,-0.9730076,-0.99537474,-0.99537474,-0.99537474
483,-0.9993988,-0.99903935,-0.99903935,-0.99903935,-0.99903935,-0.99903935,-0.99903935,-0.99903935,-0.99903935,-0.99903935,-0.99903935,-0.99903935,-0.99903935,-0.99903935
484,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705,-0.99466705
485,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894,-0.9997894
486,0.9954608,0.9954608,0.9954608,-0.99782556,-0.99782556,-0.99782556,-0.99782556,-0.99782556,-0.99782556,-0.99782556,-0.99782556,-0.99782556,-0.99782556,-0.99782556
487,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263,-0.9981263
488,-0.9996259,-0.9996259,-0.9996259,-0.99419844,-0.99419844,-0.99419844,-0.99419844,-0.99419844,-0.99419844,-0.99419844,-0.99419844,-0.99419844,-0.9972276,-0.9972276
489,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474,-0.99651474
490,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216,0.99966216
491,-0.9898689,-0.9898689,-0.9898689,0.9963307,0.9963307,0.9963307,0.9963307,0.9963307,0.9963307,0.9963307,0.9963307,0.9963307,0.9963307,0.9963307
492,-0.9988663,-0.9988663,-0.9998105,-0.9998105,-0.9998105,-0.9998105,-0.9998105,-0.9998105,-0.9998105,-0.9998105,-0.9998105,-0.9998105,-0.9998105,-0.9998105
493,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135,-0.99520135
494,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841,-0.9975841
495,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457,-0.9993457
496,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737,-0.9997737
497,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875,-0.9989875
498,-0.9974196,-0.9974196,-0.9974196,-0.9974196,-0.9974196,-0.9974196,-0.9974196,-0.9974196,-0.9974196,-0.9974196,-0.9886007,-0.9886007,-0.9886007,-0.9886007
499,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568,-0.9461568
500,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321,0.9978321
501,0.9662094,0.9662094,0.9662094,0.9662094,0.9662094,0.9662094,0.9662094,0.9662094,0.9662094,0.9662094,0.9662094,0.9662094,0.9662094,0.99605405
502,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437,-0.9995437
503,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221,-0.9995221
504,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152,-0.9995152
505,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144,-0.99961144
506,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425,-0.9986425
507,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172,-0.9948172
508,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784,-0.99976784
509,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813,-0.98650813
510,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225,-0.97133225
511,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786,-0.98990786
512,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.98929054,-0.99863017
513,-0.9942748,-0.9942748,-0.9942748,-0.9942748,-0.9942748,-0.9942748,-0.9942748,-0.9942748,-0.9942748,0.9981838,0.9981838,0.9981838,0.9981838,0.9981838
514,0.984641,0.984641,0.984641,0.984641,0.984641,0.984641,0.984641,0.984641,0.984641,0.984641,0.984641,0.984641,0.984641,0.984641
515,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224,-0.9988224
516,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325,0.008021325
517,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99620086,-0.99460346
518,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168,-0.9843168
519,-0.99925274,-0.99925274,-0.99925274,-0.99925274,-0.99925274,-0.99925274,-0.99925274,-0.99925274,-0.99925274,-0.99925274,-0.99925274,-0.99925274,-0.9996928,-0.9996928
520,-0.9983181,-0.9983181,-0.9983181,-0.9983181,-0.9983181,-0.9983181,-0.9983181,-0.9983181,-0.9983181,-0.9983181,-0.9986381,-0.9986381,-0.9986381,-0.9986381
521,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445,-0.99950445
522,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017,-0.9932017
523,-0.71068436,-0.71068436,-0.71068436,-0.71068436,-0.71068436,-0.71068436,-0.71068436,-0.6328332,-0.6328332,-0.6328332,-0.6328332,-0.6328332,-0.6328332,-0.6328332
524,-0.9953087,-0.9953087,-0.9953087,-0.9953087,-0.9953087,-0.9953087,-0.9953087,-0.99836177,-0.99836177,-0.99836177,-0.99836177,-0.99836177,-0.99836177,-0.99836177
525,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592,-0.9996592
526,-0.99582833,-0.99582833,-0.99582833,-0.99582833,-0.99582833,-0.99582833,-0.99582833,-0.99681014,-0.99681014,-0.99681014,-0.99681014,-0.99681014,-0.99681014,-0.99681014
527,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055,-0.998055
528,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625,0.95277625
529,-0.9991474,-0.9991474,-0.9991474,-0.9991474,-0.9991474,0.9993724,0.9993724,0.9993724,0.9993724,0.9993724,0.9993724,0.9993724,0.9993724,0.9993724
530,-0.99859685,-0.99859685,-0.99859685,-0.99859685,-0.99859685,-0.99859685,-0.99859685,-0.99859685,0.56780916,0.56780916,0.56780916,0.56780916,0.56780916,0.56780916
531,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115,-0.9864115
532,-0.99974126,-0.99974126,-0.99974126,-0.99974126,-0.99974126,-0.99974126,-0.99974126,-0.99974126,-0.99974126,-0.9995995,-0.9995995,-0.9995995,-0.9995995,-0.9995995
533,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125,-0.99719125
534,-0.9991685,-0.9991685,-0.9991685,-0.9991685,-0.9991685,-0.9991685,-0.99040776,-0.99040776,-0.99040776,-0.99040776,-0.99040776,-0.99040776,-0.99040776,-0.99040776
535,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271,-0.8828271
536,-0.999315,0.97426444,0.97426444,0.97426444,0.97426444,0.97426444,0.97426444,0.97426444,0.97426444,0.97426444,0.97426444,0.97426444,0.97426444,0.97426444
537,-0.9828703,-0.9828703,-0.9828703,-0.9828703,-0.9828703,-0.9828703,-0.9828703,-0.9828703,-0.9828703,-0.9828703,-0.9828703,-0.9828703,-0.88183933,-0.88183933
538,0.98282075,0.98282075,0.98282075,0.98282075,0.98282075,0.98282075,0.9929357,0.9929357,0.9929357,0.9929357,0.9929357,0.9929357,0.9929357,0.9929357
539,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959,-0.9996959
540,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785,-0.99937785
541,-0.9939878,-0.9939878,-0.9939878,-0.9939878,-0.9939878,-0.9722325,-0.9722325,-0.9722325,-0.9722325,-0.9722325,-0.9722325,-0.9722325,-0.9722325,-0.9722325
542,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035,-0.9989035
543,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416,-0.92788416
544,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069,-0.9993069
545,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99705625,-0.99810576
546,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488,-0.9996488
547,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359,0.9935359
548,0.9909826,0.9909826,0.9909826,0.9909826,0.9909826,0.9909826,0.9909826,0.9909826,0.9909826,-0.9949681,-0.9949681,-0.9949681,-0.9949681,-0.9949681
549,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933,0.74533933
550,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095,-0.9989095
551,-0.96410894,-0.96410894,-0.96410894,-0.96410894,-0.96410894,-0.96410894,-0.96410894,-0.96410894,-0.96410894,-0.96410894,-0.96410894,-0.97478455,-0.97478455,-0.97478455
552,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124,-0.99907124
553,-0.9991854,-0.9991854,-0.9991854,-0.9991854,-0.9991854,-0.9991854,0.9989561,0.9989561,0.9989561,0.9989561,0.9989561,0.9989561,0.9989561,0.9989561
554,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456,-0.99879456
555,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495,-0.99974495
556,-0.9770571,-0.9770571,-0.9770571,-0.9770571,-0.9963432,-0.9963432,-0.9963432,-0.9963432,-0.9963432,-0.9963432,-0.9963432,-0.9963432,-0.9963432,-0.9963432
557,-0.98090196,-0.98090196,-0.98090196,-0.98090196,-0.98090196,-0.9982285,-0.9982285,-0.9982285,-0.9982285,-0.9982285,-0.9982285,-0.9982285,-0.9982285,-0.9982285
558,-0.9764311,-0.9764311,-0.9988092,-0.9988092,-0.9988092,-0.9988092,-0.9988092,-0.9988092,-0.9988092,-0.9988092,-0.9988092,-0.9988092,-0.9988092,-0.9988092
559,-0.99981016,-0.99202853,-0.99202853,-0.99202853,-0.99202853,-0.99202853,-0.99202853,-0.99202853,-0.99202853,-0.99202853,-0.99202853,-0.99202853,-0.99202853,-0.99202853
560,0.997717,0.997717,0.997717,0.997717,0.997717,0.997717,0.997717,0.997717,0.997717,0.997717,0.997717,0.997717,0.997717,-0.9940848
561,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065,0.99622065
562,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596,-0.9948596
563,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915,0.9955915
564,-0.9995882,-0.9995882,-0.9995882,-0.9995882,-0.9995882,-0.9995882,-0.9995882,-0.9995882,-0.87627816,-0.87627816,-0.87627816,-0.87627816,-0.87627816,-0.87627816
565,-0.9973769,-0.9973769,-0.9973769,-0.9973769,-0.9973769,-0.9973769,-0.9973769,-0.9973769,-0.9973769,-0.91830915,-0.91830915,-0.91830915,-0.91830915,-0.91830915
566,-0.99745864,-0.99745864,-0.99745864,-0.99745864,-0.99745864,-0.99745864,-0.99745864,-0.99745864,-0.99745864,-0.99745864,-0.9968568,-0.9968568,-0.9968568,-0.9968568
567,0.9988061,0.9988061,0.9988061,0.9988061,0.9988061,0.9988061,0.9988061,0.99953926,0.99953926,0.99953926,0.99953926,0.99953926,0.99953926,0.99953926
568,-0.98725873,-0.98725873,-0.98725873,-0.98725873,-0.98725873,-0.98725873,-0.98725873,-0.98653203,-0.98653203,-0.98653203,-0.98653203,-0.98653203,-0.98653203,-0.98653203
569,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836,-0.99940836
570,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658,-0.9969658
571,0.92835045,0.92835045,0.92835045,0.92835045,0.92835045,0.92835045,0.92835045,-0.99944955,-0.99944955,-0.99944955,-0.99944955,-0.99944955,-0.99944955,-0.99944955
572,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728,-0.9951728
