user_idx,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28
343,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.99748284,-0.9979449,-0.9979449,-0.9979449,-0.9979449
344,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.97885406,-0.969857,-0.969857,-0.969857,-0.969857
345,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,0.9917486,-0.0834077,-0.0834077,-0.0834077,-0.0834077
346,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795,-0.9995795
347,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288,-0.9957288
348,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694,0.8787694
349,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846,0.9932846
350,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651,-0.9939651
351,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035,-0.99964035
352,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427,-0.99884427
353,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278,-0.967278
354,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717,-0.9974717
355,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788,-0.9902788
356,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,-0.98656285,0.8906753,0.8906753,0.8906753,0.8906753,0.8906753,0.8906753,0.8906753,0.8906753,0.8906753
357,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781,0.9881781
358,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679,-0.9994679
359,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814,-0.9973814
360,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717,-0.9868717
361,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724,-0.96706724
362,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675,-0.99799675
363,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402,-0.9995402
364,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847,-0.99847
365,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255,-0.84010255
366,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375,-0.9953375
367,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436,-0.99913436
368,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834,-0.11047834
369,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889,-0.9897889
370,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495,-0.99908495
371,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.9484288,-0.998718,-0.998718,-0.998718,-0.998718,-0.998718
372,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215,-0.9995215
373,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476,-0.99903476
374,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128,0.9466128
375,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505,0.9347505
376,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724,-0.98896724
377,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.026761413,-0.9939581,-0.9939581,-0.9939581,-0.9939581,-0.9939581,-0.9939581
378,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.9910585,-0.98419166,-0.98419166,-0.98419166
379,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704,-0.9995704
380,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705,-0.9940705
381,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9995441,-0.9983461,-0.9983461,-0.9983461,-0.9983461
382,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741,-0.9983741
383,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.9399285,0.5536907,0.5536907,0.5536907
384,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124,-0.9849124
385,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224,-0.96487224
386,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347,-0.99970347
387,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.98980635,-0.99963343,-0.99963343
388,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.99532384,-0.9764816,-0.9764816,-0.9764816,-0.9764816
389,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869,-0.9930869
390,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164,-0.9979164
391,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9989273,-0.9838499,-0.9838499,-0.9838499,-0.9838499
392,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415,-0.73370415
393,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9958294,-0.9994254,-0.9994254
394,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,-0.9983828,0.50454515,0.50454515,0.50454515,0.50454515
395,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371,-0.9984371
396,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,0.9960996,-0.9996983,-0.9996983
397,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186,0.98772186
398,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336,-0.9979336
399,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99929297,-0.99633175,-0.99633175
400,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164,-0.99423164
401,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123,-0.99700123
402,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,-0.9993512,0.8203771,0.8203771,0.8203771,0.8203771,0.8203771
403,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523,0.8624523
404,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124,-0.96075124
405,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526,-0.99931526
406,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038,-0.9967038
407,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.9985606,-0.97053707,-0.97053707,-0.97053707,-0.97053707
408,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017,-0.9976017
409,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153,0.992153
410,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,-0.9987984,0.96784747,0.96784747
411,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114,-0.999114
412,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,0.9967512,-0.99872965,-0.99872965,-0.99872965,-0.99872965
